STID,Wind Sensor Height (m),Provider,Start Time,End Time,obs_time,obs_time_years
TR950,6.1,Bureau of Land Management,2003-06-03T00:00:00Z,2025-04-04T21:09:00Z,7976 days 21:09:00,21.8395106091718
TR951,6.1,Bureau of Land Management,2003-07-09T00:00:00Z,2025-04-04T21:09:00Z,7940 days 21:09:00,21.740947980835045
BLAN4,6.1,"Bureau of Land Management, NJ Forest Fire Service Dept. of Environ. Protect.",2004-05-27T00:00:00Z,2025-04-04T21:10:00Z,7617 days 21:10:00,20.856624077876646
CTWN4,6.1,"Bureau of Land Management, NJ Forest Fire Service Dept. of Environ. Protect.",2004-05-26T00:00:00Z,2025-04-04T21:10:00Z,7618 days 21:10:00,20.859361928663777
GSNM8,6.1,"Bureau of Land Management, USDA Forest Service",2004-06-11T00:00:00Z,2025-04-04T21:09:00Z,7602 days 21:09:00,20.815554414784394
LMCO3,6.1,"Bureau of Land Management, National Interagency Fire Center",2003-06-13T00:00:00Z,2025-04-04T21:57:00Z,7966 days 21:57:00,21.812223362993382
MTIN7,6.1,"Bureau of Land Management, North Carolina Div Forest Resource",2003-06-14T00:00:00Z,2025-04-04T21:10:00Z,7965 days 21:10:00,21.809396151798616
CSVC1,6.1,"Bureau of Land Management, USDA Forest Service",2004-01-14T00:00:00Z,2025-04-04T21:09:00Z,7751 days 21:09:00,21.22349418206708
BLWN5,6.1,"Bureau of Land Management, USDA Forest Service",2003-07-02T00:00:00Z,2025-04-04T21:05:00Z,7947 days 21:05:00,21.760105331203892
CIMN5,6.1,"Bureau of Land Management, USDA Forest Service",2003-06-19T00:00:00Z,2025-04-04T21:09:00Z,7960 days 21:09:00,21.795704996577687
KNFT2,6.1,"Bureau of Land Management, Texas Forest Service",2003-06-19T00:00:00Z,2025-04-04T21:22:00Z,7960 days 21:22:00,21.795729713286182
DCRM8,6.1,"Bureau of Land Management, Bureau of Indian Affairs Pine Ridge Agency",2003-10-29T00:00:00Z,2025-04-04T21:21:00Z,7828 days 21:21:00,21.434331508099476
SDAM8,6.1,"Bureau of Land Management, National Interagency Fire Center",2003-10-31T00:00:00Z,2025-04-04T21:21:00Z,7826 days 21:21:00,21.42885580652521
BGRM8,6.1,"Bureau of Land Management, National Interagency Fire Center",2003-07-11T00:00:00Z,2025-04-04T21:21:00Z,7938 days 21:21:00,21.735495094684005
DCCW1,6.1,"Bureau of Land Management, USDA Forest Service",2003-07-05T00:00:00Z,2025-04-04T21:25:00Z,7944 days 21:25:00,21.751929804547874
ANBM2,6.1,"Bureau of Land Management, National Park Service",2006-10-11T00:00:00Z,2025-04-04T21:13:00Z,6750 days 21:13:00,18.48291314928892
PWRV2,6.1,"Bureau of Land Management, National Park Service",2012-05-23T00:00:00Z,2025-04-04T21:36:00Z,4699 days 21:36:00,12.867624914442162
FOXM2,6.1,"Bureau of Land Management, National Park Service",2010-03-29T00:00:00Z,2025-04-04T21:12:00Z,5485 days 21:12:00,15.019530002281542
BGSM7,6.1,"Bureau of Land Management, National Park Service",2005-05-24T00:00:00Z,2025-04-04T21:22:00Z,7255 days 21:22:00,19.86554490835805
PINS2,6.1,"Bureau of Land Management, National Park Service",2004-03-16T00:00:00Z,2025-04-04T21:20:00Z,7689 days 21:20:00,21.053768347402844
NLOF1,6.1,"Bureau of Land Management, National Park Service",2006-04-07T00:00:00Z,2025-04-04T21:22:00Z,6937 days 21:22:00,18.994908358050044
CMTA4,6.1,"Bureau of Land Management, National Park Service",2004-03-16T00:00:00Z,2025-04-04T21:23:00Z,7689 days 21:23:00,21.05377405125865
LHQV2,6.1,"Bureau of Land Management, National Park Service",2006-11-09T00:00:00Z,2025-04-04T21:46:00Z,6721 days 21:46:00,18.40357821887596
DVLW4,6.1,"Bureau of Land Management, National Park Service",2003-09-08T00:00:00Z,2025-04-04T21:23:00Z,7879 days 21:23:00,21.57396570081375
OHAW1,6.1,"Bureau of Land Management, National Park Service",2003-10-06T00:00:00Z,2025-04-04T21:41:00Z,7851 days 21:41:00,21.49734010190889
BDKW2,6.1,"Bureau of Land Management, USDA Forest Service",2005-04-11T00:00:00Z,2025-04-04T21:17:00Z,7298 days 21:17:00,19.983262985778385
MARW2,6.1,"Bureau of Land Management, USDA Forest Service",2005-04-28T00:00:00Z,2025-04-04T21:37:00Z,7281 days 21:37:00,19.936757548102516
MCBT2,6.1,"Bureau of Land Management, Texas Forest Service",2003-09-03T00:00:00Z,2025-04-04T21:05:00Z,7884 days 21:05:00,21.58762073161457
DTLN5,6.1,"Bureau of Land Management, USDA Forest Service",2003-09-04T00:00:00Z,2025-04-04T21:11:00Z,7883 days 21:11:00,21.58489428853905
BNVA4,6.1,"Bureau of Land Management, USDA Forest Service",2004-06-11T00:00:00Z,2025-04-04T22:02:00Z,7602 days 22:02:00,20.815655182903644
JVLA4,6.1,"Bureau of Land Management, USDA Forest Service",2005-03-02T00:00:00Z,2025-04-04T22:02:00Z,7338 days 22:02:00,20.092862575100767
BRKO2,6.1,"Bureau of Land Management, USDA Forest Service",2004-06-11T00:00:00Z,2025-04-04T22:02:00Z,7602 days 22:02:00,20.815655182903644
CHON7,6.1,"Bureau of Land Management, USDA Forest Service",2004-06-11T00:00:00Z,2025-04-04T22:05:00Z,7602 days 22:05:00,20.81566088675945
NPTN7,6.1,"Bureau of Land Management, USDA Forest Service",2004-06-11T00:00:00Z,2025-04-04T21:48:00Z,7602 days 21:48:00,20.81562856490988
GDCN7,6.1,"Bureau of Land Management, USDA Forest Service",2004-06-11T00:00:00Z,2025-04-04T21:49:00Z,7602 days 21:49:00,20.81563046619515
LACL1,6.1,"Bureau of Land Management, Dept of Interior Fish & Wildlife Service",2004-07-27T00:00:00Z,2025-04-04T21:59:00Z,7556 days 21:59:00,20.689708342839758
UNFN7,6.1,"Bureau of Land Management, USDA Forest Service",2003-12-10T00:00:00Z,2025-04-04T22:04:00Z,7786 days 22:04:00,21.319423530306487
PRWF1,6.1,"Bureau of Land Management, Dept of Interior Fish & Wildlife Service",2003-12-18T00:00:00Z,2025-04-04T21:46:00Z,7778 days 21:46:00,21.29748650087459
LOLP1,6.1,"Bureau of Land Management, National Park Service",2003-11-24T00:00:00Z,2025-04-04T21:42:00Z,7802 days 21:42:00,21.363187314624685
FIEM8,6.1,"Bureau of Land Management, National Park Service",2004-09-09T00:00:00Z,2025-04-04T21:42:00Z,7512 days 21:42:00,20.569210586356377
RBVN2,6.1,"Bureau of Land Management, USDA Forest Service",2005-03-17T00:00:00Z,2025-04-04T22:03:00Z,7323 days 22:03:00,20.051796714579055
TQIN2,6.1,"Bureau of Land Management, USDA Forest Service",2003-10-09T00:00:00Z,2025-04-04T21:11:00Z,7848 days 21:11:00,21.489069510989427
ZNRN5,6.1,"Bureau of Land Management, National Interagency Fire Center",2006-04-05T00:00:00Z,2025-04-04T21:42:00Z,6939 days 21:42:00,19.00042208532968
VAQC1,6.1,"Bureau of Land Management, Contra Costa Water District",2003-10-17T00:00:00Z,2025-04-04T21:45:00Z,7840 days 21:45:00,21.46723134839151
SRXC1,6.1,"Bureau of Land Management, Los Angeles Fire Department",2005-01-06T00:00:00Z,2025-04-04T21:56:00Z,7393 days 21:56:00,20.24343296068142
SHOT1,6.1,"Bureau of Land Management, Ellington Agricultural Center - Tennessee Doa",2003-10-23T00:00:00Z,2025-04-04T21:07:00Z,7834 days 21:07:00,21.450731994828505
BLDT1,6.1,"Bureau of Land Management, Ellington Agricultural Center - Tennessee Doa",2003-10-25T00:00:00Z,2025-04-04T21:05:00Z,7832 days 21:05:00,21.445252490683703
BURT1,6.1,"Bureau of Land Management, Ellington Agricultural Center - Tennessee Doa",2003-10-25T00:00:00Z,2025-04-04T21:06:00Z,7832 days 21:06:00,21.44525439196897
CSFT1,6.1,"Bureau of Land Management, Ellington Agricultural Center - Tennessee Doa",2003-10-25T00:00:00Z,2025-04-04T21:05:00Z,7832 days 21:05:00,21.445252490683703
LSBT1,6.1,"Bureau of Land Management, Ellington Agricultural Center - Tennessee Doa",2003-10-25T00:00:00Z,2025-04-04T21:06:00Z,7832 days 21:06:00,21.44525439196897
DLOT1,6.1,"Bureau of Land Management, Ellington Agricultural Center - Tennessee Doa",2003-10-25T00:00:00Z,2025-04-04T21:06:00Z,7832 days 21:06:00,21.44525439196897
PCFT1,6.1,"Bureau of Land Management, Ellington Agricultural Center - Tennessee Doa",2003-10-25T00:00:00Z,2025-04-04T21:06:00Z,7832 days 21:06:00,21.44525439196897
LCLT1,6.1,"Bureau of Land Management, Ellington Agricultural Center - Tennessee Doa",2003-10-25T00:00:00Z,2025-04-04T21:05:00Z,7832 days 21:05:00,21.445252490683703
IMTW1,6.1,"Bureau of Land Management, USDA Forest Service",2003-10-25T00:00:00Z,2025-04-04T22:04:00Z,7832 days 22:04:00,21.445364666514564
CMDT1,6.1,"Bureau of Land Management, Ellington Agricultural Center - Tennessee Doa",2003-10-29T00:00:00Z,2025-04-04T21:07:00Z,7828 days 21:07:00,21.43430489010571
CHFT1,6.1,"Bureau of Land Management, Ellington Agricultural Center - Tennessee Doa",2004-03-19T00:00:00Z,2025-04-04T21:07:00Z,7686 days 21:07:00,21.045530078332952
CSST1,6.1,"Bureau of Land Management, Ellington Agricultural Center - Tennessee Doa",2003-10-28T00:00:00Z,2025-04-04T21:06:00Z,7829 days 21:06:00,21.437040839607576
HCOT1,6.1,"Bureau of Land Management, Ellington Agricultural Center - Tennessee Doa",2003-10-29T00:00:00Z,2025-04-04T21:05:00Z,7828 days 21:05:00,21.434301087535175
GNDT1,6.1,"Bureau of Land Management, Ellington Agricultural Center - Tennessee Doa",2003-10-29T00:00:00Z,2025-04-04T22:05:00Z,7828 days 22:05:00,21.434415164651305
LFFT1,6.1,"Bureau of Land Management, Ellington Agricultural Center - Tennessee Doa",2003-10-29T00:00:00Z,2025-04-04T21:06:00Z,7828 days 21:06:00,21.43430298882044
DAFT1,6.1,"Bureau of Land Management, Ellington Agricultural Center - Tennessee Doa",2007-02-09T00:00:00Z,2025-04-04T21:07:00Z,6629 days 21:07:00,18.15162179633432
WAGI1,6.1,"Bureau of Land Management, USDA Forest Service",2003-11-04T00:00:00Z,2025-04-04T21:09:00Z,7822 days 21:09:00,21.417881587953456
TNFM6,6.1,"Bureau of Land Management, USDA Forest Service",2003-11-03T00:00:00Z,2025-04-04T22:05:00Z,7823 days 22:05:00,21.420725910715642
SSRT2,6.1,"Bureau of Land Management, USDA Forest Service",2003-11-05T00:00:00Z,2025-04-04T21:07:00Z,7821 days 21:07:00,21.415139934595786
BDLM4,6.1,"Bureau of Land Management, Michigan Dept of Natural Resources",2004-07-13T00:00:00Z,2025-04-04T21:10:00Z,7570 days 21:10:00,20.727945090881438
GYGM4,6.1,"Bureau of Land Management, Michigan Dept of Natural Resources",2004-08-13T00:00:00Z,2025-04-04T21:12:00Z,7539 days 21:12:00,20.64307551905088
GINM4,6.1,"Bureau of Land Management, Michigan Dept of Natural Resources",2004-08-10T00:00:00Z,2025-04-04T21:12:00Z,7542 days 21:12:00,20.651289071412275
INDM4,6.1,"Bureau of Land Management, Michigan Dept of Natural Resources",2004-08-12T00:00:00Z,2025-04-04T21:12:00Z,7540 days 21:12:00,20.64581336983801
LBRM4,6.1,"Bureau of Land Management, Michigan Dept of Natural Resources",2004-11-18T00:00:00Z,2025-04-04T21:12:00Z,7442 days 21:12:00,20.377503992699065
LEOM4,6.1,"Bureau of Land Management, Michigan Dept of Natural Resources",2004-10-12T00:00:00Z,2025-04-04T22:04:00Z,7479 days 22:04:00,20.47890333865693
EVAM4,6.1,"Bureau of Land Management, Michigan Dept of Natural Resources",2004-11-23T00:00:00Z,2025-04-04T21:13:00Z,7437 days 21:13:00,20.36381664004867
PIEM4,6.1,"Bureau of Land Management, Michigan Dept of Natural Resources",2004-08-17T00:00:00Z,2025-04-04T21:13:00Z,7535 days 21:13:00,20.63212601718762
RANM4,6.1,"Bureau of Land Management, Michigan Dept of Natural Resources",2004-09-30T00:00:00Z,2025-04-04T21:13:00Z,7491 days 21:13:00,20.511660582553805
REXM4,6.1,"Bureau of Land Management, Michigan Dept of Natural Resources",2004-08-11T00:00:00Z,2025-04-04T21:30:00Z,7541 days 21:30:00,20.64858544375998
RYDM4,6.1,"Bureau of Land Management, Michigan Dept of Natural Resources",2004-09-20T00:00:00Z,2025-04-04T21:14:00Z,7501 days 21:14:00,20.539040991710397
RLAS2,2.0,"Bureau of Land Management, Dept of Interior Fish & Wildlife Service",2003-11-17T00:00:00Z,2025-04-04T21:41:00Z,7809 days 21:41:00,21.38235036884934
ATAM4,6.1,"Bureau of Land Management, Michigan Dept of Natural Resources",2004-08-30T00:00:00Z,2025-04-04T21:08:00Z,7522 days 21:08:00,20.59652445052856
WKFM4,6.1,"Bureau of Land Management, Michigan Dept of Natural Resources",2004-08-12T00:00:00Z,2025-04-04T22:01:00Z,7540 days 22:01:00,20.645906532816184
RHUS2,6.1,"Bureau of Land Management, Dept of Interior Fish & Wildlife Service",2003-11-17T00:00:00Z,2025-04-04T21:41:00Z,7809 days 21:41:00,21.38235036884934
CHRO3,6.1,"Bureau of Land Management, Oregon Dept. of Forestry",2003-11-18T00:00:00Z,2025-04-04T21:08:00Z,7808 days 21:08:00,21.37954977564834
GUPT2,6.1,"Bureau of Land Management, Texas Forest Service",2003-11-18T00:00:00Z,2025-04-04T21:06:00Z,7808 days 21:06:00,21.3795459730778
SLIDE,4.0,Desert Research Institute,2003-11-19T00:00:00Z,2025-04-04T21:50:00Z,7807 days 21:50:00,21.3768917788425
RCPC1,6.1,"Bureau of Land Management, USDA Forest Service",2003-11-25T00:00:00Z,2025-04-04T22:02:00Z,7801 days 22:02:00,21.36048748954293
LARU1,6.1,"Bureau of Land Management, USDA Forest Service",2003-11-20T00:00:00Z,2025-04-04T22:04:00Z,7806 days 22:04:00,21.37418054604913
QPHA3,6.1,"Bureau of Land Management, National Interagency Fire Center",2003-11-22T00:00:00Z,2025-04-04T21:41:00Z,7804 days 21:41:00,21.36866111491368
WPSN5,6.1,"Bureau of Land Management, National Interagency Fire Center",2004-06-11T00:00:00Z,2025-04-04T21:41:00Z,7602 days 21:41:00,20.815615255913
CWYN3,6.1,"Bureau of Land Management, USDA Forest Service",2004-06-28T00:00:00Z,2025-04-04T21:13:00Z,7585 days 21:13:00,20.769018556544225
RHCM6,6.1,"Bureau of Land Management, Mississippi Forest Commission",2003-12-12T00:00:00Z,2025-04-04T21:09:00Z,7784 days 21:09:00,21.313843258042436
MEGT2,6.1,"Bureau of Land Management, Texas Forest Service",2003-12-12T00:00:00Z,2025-04-04T22:01:00Z,7784 days 22:01:00,21.313942124876416
TMPT2,6.1,"Bureau of Land Management, Texas Forest Service",2003-12-12T00:00:00Z,2025-04-04T22:04:00Z,7784 days 22:04:00,21.31394782873222
MPAM6,6.1,"Bureau of Land Management, Mississippi Forest Commission",2003-12-13T00:00:00Z,2025-04-04T21:09:00Z,7783 days 21:09:00,21.311105407255305
CDHT2,6.1,"Bureau of Land Management, Texas Forest Service",2003-12-17T00:00:00Z,2025-04-04T21:07:00Z,7779 days 21:07:00,21.300150201536237
LGRW2,6.1,"Bureau of Land Management, West Virginia Division of Forestry",2003-12-18T00:00:00Z,2025-04-04T21:14:00Z,7778 days 21:14:00,21.29742565974599
AZM28,3.0,University of Arizona,2003-01-01T00:00:00Z,2025-04-04T21:00:00Z,8129 days 21:00:00,22.258384668035593
AZM32,3.0,University of Arizona,2003-11-08T00:00:00Z,2025-04-04T21:00:00Z,7818 days 21:00:00,21.406913073237508
BEWO,3.0,U.S. Bureau of Reclamation Pacific Northwest Region,2004-01-12T00:00:00Z,2025-04-04T20:30:00Z,7753 days 20:30:00,21.228895733515856
RLDM6,6.1,"Bureau of Land Management, Mississippi Forest Commission",2004-01-15T00:00:00Z,2025-04-04T21:13:00Z,7750 days 21:13:00,21.220763936421022
RNEM6,6.1,"Bureau of Land Management, Mississippi Forest Commission",2004-01-30T00:00:00Z,2025-04-04T21:13:00Z,7735 days 21:13:00,21.17969617461404
WEDC1,6.1,"Bureau of Land Management, National Park Service",2005-04-05T00:00:00Z,2025-04-04T21:43:00Z,7304 days 21:43:00,19.99973952391817
DARN7,6.1,"Bureau of Land Management, USDA Forest Service",2004-01-24T00:00:00Z,2025-04-04T21:35:00Z,7741 days 21:35:00,21.196165107612746
CAPT2,6.1,"Bureau of Land Management, Texas Forest Service",2004-02-03T00:00:00Z,2025-04-04T21:07:00Z,7731 days 21:07:00,21.168733363753898
TS155,2.0,Bureau of Land Management,2005-09-28T00:00:00Z,2025-03-26T17:43:00Z,7119 days 17:43:00,19.49278081983421
MAHN7,6.1,"Bureau of Land Management, North Carolina Div Forest Resource",2004-03-08T00:00:00Z,2025-04-04T21:37:00Z,7697 days 21:37:00,21.07570347554947
HBYT2,6.1,"Bureau of Land Management, Texas Forest Service",2004-06-11T00:00:00Z,2025-04-04T22:03:00Z,7602 days 22:03:00,20.815657084188913
MNDT2,6.1,"Bureau of Land Management, Texas Forest Service",2004-07-02T00:00:00Z,2025-04-04T22:03:00Z,7581 days 22:03:00,20.758162217659137
TS161,6.1,Bureau of Land Management,2007-01-05T00:00:00Z,2025-04-04T21:17:00Z,6664 days 21:17:00,18.247465586736634
TAYN7,2.0,"Bureau of Land Management, North Carolina Div Forest Resource",2006-03-22T00:00:00Z,2025-04-04T22:04:00Z,6953 days 22:04:00,19.038793824625447
NBRN7,6.1,"Bureau of Land Management, North Carolina Div Forest Resource",2005-11-18T00:00:00Z,2025-04-04T21:17:00Z,7077 days 21:17:00,19.378197961822192
CBRA3,6.1,"Bureau of Land Management, Dept of Interior Fish & Wildlife Service",2005-02-02T00:00:00Z,2025-04-04T21:48:00Z,7366 days 21:48:00,20.169495779146704
KNGS1,6.1,"Bureau of Land Management, National Park Service",2004-02-25T00:00:00Z,2025-04-04T21:55:00Z,7709 days 21:55:00,21.108591908129895
LKKM6,6.1,"Bureau of Land Management, Mississippi Forest Commission",2004-03-05T00:00:00Z,2025-04-04T21:14:00Z,7700 days 21:14:00,21.083873298349683
FDST2,6.1,"Bureau of Land Management, Texas Forest Service",2004-03-05T00:00:00Z,2025-04-04T22:03:00Z,7700 days 22:03:00,21.083966461327858
BLKD1,6.1,"Bureau of Land Management, Delaware Forest Service",2004-03-09T00:00:00Z,2025-04-04T21:09:00Z,7696 days 21:09:00,21.07291238877481
REDD1,6.1,"Bureau of Land Management, Delaware Forest Service",2004-03-29T00:00:00Z,2025-04-04T21:19:00Z,7676 days 21:19:00,21.01817438588486
SNLN5,6.1,"Bureau of Land Management, National Interagency Fire Center",2004-03-11T00:00:00Z,2025-04-04T21:42:00Z,7694 days 21:42:00,21.06749942961442
MDEC1,6.1,"Bureau of Land Management, California Department of Forestry",2004-05-17T00:00:00Z,2025-04-04T21:36:00Z,7627 days 21:36:00,20.884052019164955
DLGH1,6.1,"Bureau of Land Management, National Interagency Fire Center",2004-04-09T00:00:00Z,2025-04-04T21:49:00Z,7665 days 21:49:00,20.98811506578447
PTRH1,6.1,"Bureau of Land Management, National Interagency Fire Center",2004-04-08T00:00:00Z,2025-04-04T21:49:00Z,7666 days 21:49:00,20.9908529165716
BLGT2,6.1,"Bureau of Land Management, Texas Forest Service",2004-04-15T00:00:00Z,2025-04-04T22:03:00Z,7659 days 22:03:00,20.97171457905544
TS186,6.1,Bureau of Land Management,2005-01-25T00:00:00Z,2025-02-20T05:00:00Z,7331 days 05:00:00,20.071754506046087
MFCM6,6.1,"Bureau of Land Management, Mississippi Forest Commission",2004-04-14T00:00:00Z,2025-04-04T21:14:00Z,7660 days 21:14:00,20.9743592668644
ATAM7,6.1,"Bureau of Land Management, Missouri FDRN",2004-05-18T00:00:00Z,2025-04-04T21:13:00Z,7626 days 21:13:00,20.88127043881664
CHOM7,6.1,"Bureau of Land Management, Missouri FDRN",2004-06-16T00:00:00Z,2025-04-04T21:13:00Z,7597 days 21:13:00,20.80187276598981
CITM7,6.1,"Bureau of Land Management, Missouri FDRN",2004-05-04T00:00:00Z,2025-04-04T21:13:00Z,7640 days 21:13:00,20.91960034983649
CMMM7,6.1,"Bureau of Land Management, Missouri FDRN",2004-04-29T00:00:00Z,2025-04-04T21:13:00Z,7645 days 21:13:00,20.93328960377215
HRDA2,6.1,"Bureau of Land Management, National Park Service",2004-07-21T00:00:00Z,2025-01-07T05:43:00Z,7475 days 05:43:00,20.46608677465967
BLRA4,6.1,"Bureau of Land Management, AR State FDRN",2004-07-13T00:00:00Z,2025-04-04T21:10:00Z,7570 days 21:10:00,20.727945090881438
SDNA4,6.1,"Bureau of Land Management, AR State FDRN",2004-09-27T00:00:00Z,2025-04-04T21:10:00Z,7494 days 21:10:00,20.519868431059397
WLLM4,6.1,"Bureau of Land Management, USDA Forest Service",2004-04-23T00:00:00Z,2025-04-04T21:23:00Z,7651 days 21:23:00,20.949735721347633
DRKT2,6.1,"Bureau of Land Management, USDA Forest Service",2004-05-06T00:00:00Z,2025-04-04T22:00:00Z,7638 days 22:00:00,20.914214008669862
SCKM4,6.1,"Bureau of Land Management, USDA Forest Service",2004-05-03T00:00:00Z,2025-04-04T21:31:00Z,7641 days 21:31:00,20.92237242375846
CLRW3,6.1,"Bureau of Land Management, USDA Forest Service",2004-05-04T00:00:00Z,2025-04-04T21:30:00Z,7640 days 21:30:00,20.91963267168606
GYAA4,6.1,"Bureau of Land Management, AR State FDRN",2004-05-06T00:00:00Z,2025-04-04T21:10:00Z,7638 days 21:10:00,20.914118944406418
LPDC1,6.1,"Bureau of Land Management, Los Angeles Fire Department",2004-12-09T00:00:00Z,2025-04-04T21:55:00Z,7421 days 21:55:00,20.32009088143585
RSOC2,6.1,"Bureau of Land Management, USDA Forest Service",2004-06-11T00:00:00Z,2025-04-04T21:57:00Z,7602 days 21:57:00,20.8156456764773
HRBC2,6.1,"Bureau of Land Management, USDA Forest Service",2005-05-31T00:00:00Z,2025-04-04T21:57:00Z,7248 days 21:57:00,19.846446497832535
FMRM7,6.1,"Bureau of Land Management, Missouri FDRN",2004-08-10T00:00:00Z,2025-04-04T22:00:00Z,7542 days 22:00:00,20.65138033310518
MVVM7,6.1,"Bureau of Land Management, Missouri FDRN",2004-06-29T00:00:00Z,2025-04-04T22:00:00Z,7584 days 22:00:00,20.76637006616473
